Speaker,Phoneme,File,TimeStamp,Ortho,Sylls,Lemma,FolLiquid,SpeechRate,MinPairExist,Closure,VOT,StopLength,VOTStopLengthRatio
s24,k,s2403a,146.336,call,1,call,FALSE,6.734124638,FALSE,0.055138726,0.041580023,0.096718748,0.429906542
s24,k,s2403b,144.114,kids,1,kid,FALSE,4.527078721,FALSE,0.062125013,0.06613992,0.128264933,0.515650837
s24,k,s2401b,327.982,clothes,1,clothes,TRUE,5.569541293,FALSE,0.028072018,0.058590346,0.086662364,0.676076017
s24,k,s2401a,128.729,cup,1,cup,FALSE,5.189409882,FALSE,0.086841373,0.05180657,0.138647943,0.373655523
s24,k,s2403a,329.512,calling,2,call,FALSE,5.329042595,FALSE,0.034457994,0.059339304,0.093797298,0.632633408
s24,k,s2403a,563.243,couple,2,couple,FALSE,5.325259594,FALSE,0.045983172,0.048557557,0.09454073,0.513615218
s24,k,s2402a,286.027,kids,1,kid,FALSE,2.624122297,FALSE,0.0590005,0.101594006,0.160594506,0.632611964
s24,k,s2402a,543.197342,kid,1,kid,FALSE,4.984854351,FALSE,0.071507692,0.067758683,0.139266374,0.486540151
s24,k,s2402a,562.918,kid,1,kid,FALSE,4.46723098,FALSE,0.064582979,0.066014344,0.130597323,0.505480071
s24,k,s2403a,343.295,call,1,call,FALSE,2.574008095,FALSE,0.048303635,0.052059031,0.100362666,0.51870913
s24,k,s2403a,394.516,called,1,call,FALSE,6.087533107,FALSE,0.02855944,0.068379404,0.096938844,0.705387038
s24,k,s2401a,103.878,quarter,2,quarter,TRUE,2.805085808,FALSE,0.039703289,0.08693976,0.12664305,0.686494527
s24,p,s2401b,142.415,private,2,private,TRUE,3.373835099,FALSE,0.116178442,0.052499252,0.168677694,0.311240039
s24,p,s2403b,229.017,passed,1,pass,FALSE,2.767553206,FALSE,0.054800092,0.0402116,0.095011692,0.423227909
s24,p,s2402a,434.711,parents,2,parent,FALSE,4.535316346,FALSE,0.083684353,0.054889737,0.13857409,0.396103896
s24,p,s2403b,212.893,problem,2,problem,TRUE,4.458390952,FALSE,0.087768035,0.062833934,0.150601968,0.417218543
s24,p,s2402b,363.573,players,2,player,TRUE,5.160340376,FALSE,0.065912088,0.055121341,0.12103343,0.455422451
s24,p,s2401a,373.64,pretty,2,pretty,TRUE,3.25492831,FALSE,0.088217913,0.062191939,0.150409852,0.413483146
s24,p,s2403b,215.307,patients,2,patient,FALSE,4.458390952,FALSE,0.041889289,0.061798482,0.103687771,0.596005501
s24,p,s2403b,509.719,place,1,place,TRUE,3.117150301,FALSE,0.096705896,0.048878733,0.145584628,0.335741027
s24,p,s2401a,269.406964,part,1,part,TRUE,5.393882259,FALSE,0.09092191,0.029021063,0.119942974,0.241957177
s24,p,s2403b,250.8,place,1,place,TRUE,5.57516154,FALSE,0.069428098,0.041171138,0.110599236,0.372255176
s24,p,s2403a,447.33,pool,1,pool,TRUE,4.754871902,FALSE,0.076214826,0.072404373,0.148619199,0.487180481
s24,p,s2402a,367.515,public,2,public,FALSE,4.511565075,FALSE,0.077058202,0.036560342,0.113618544,0.321781472
s24,p,s2401a,140.647,put,1,put,FALSE,4.686638342,FALSE,0.092796151,0.039897013,0.132693164,0.300671203
s24,p,s2402a,23.184,passed,1,pass,FALSE,2.908231583,FALSE,0.072827868,0.041615925,0.114443793,0.363636364
s24,p,s2401a,49.144,parents,2,parent,FALSE,4.250496895,FALSE,0.079217799,0.050475058,0.129692857,0.389189189
s24,p,s2401a,484.287,pansy,2,pansy,FALSE,4.538468459,FALSE,0.088056365,0.050765591,0.138821957,0.365688488
s24,p,s2402a,21.968,parents,2,parent,FALSE,6.041273984,FALSE,0.090167837,0.036067135,0.126234972,0.285714286
s24,p,s2402a,78.997,problem,2,problem,TRUE,4.012276622,FALSE,0.074765969,0.034828867,0.109594836,0.31779661
s24,p,s2403b,25.359,pump,1,pump,FALSE,5.956853658,TRUE,0.089249692,0.036556601,0.125806293,0.290578477
s24,p,s2401a,129.83,pretty,2,pretty,TRUE,5.189409882,FALSE,0.079794027,0.038706058,0.118500084,0.326633166
s24,p,s2403b,234.04,pack,1,pack,FALSE,4.150557316,TRUE,0.087733103,0.034562169,0.122295271,0.282612468
s24,p,s2401b,180.821,planning,2,plan,TRUE,4.544232109,FALSE,0.086398525,0.066177594,0.152576119,0.43373494
s24,p,s2402a,22.844,parents,2,parent,FALSE,2.908231583,FALSE,0.086006245,0.045083919,0.131090163,0.343915344
s24,p,s2401a,306.854,player,2,player,TRUE,4.03147491,FALSE,0.081513765,0.059825941,0.141339706,0.423277666
s24,p,s2401b,237.462,places,2,place,TRUE,4.41634265,FALSE,0.107354763,0.043383089,0.150737852,0.287804878
s24,p,s2403a,359.642,pay,1,pay,FALSE,1.792231241,TRUE,0.073979193,0.033268155,0.107247348,0.310200254
s24,p,s2401a,311.369,players,2,player,TRUE,3.25758955,FALSE,0.030042877,0.077401924,0.1074448,0.720387803
s24,p,s2403b,393.007989,putting,2,put,FALSE,4.84654623,FALSE,0.055882976,0.027600738,0.083483714,0.330612245
s24,p,s2401a,106.084,party,2,party,TRUE,4.168243266,FALSE,0.083795909,0.047042747,0.130838656,0.35954777
s24,p,s2402b,194.145,places,2,place,TRUE,3.526162717,FALSE,0.045415384,0.065917099,0.111332483,0.592074271
s24,p,s2402b,372.239,put,1,put,FALSE,4.747413846,FALSE,0.092476038,0.047250536,0.139726574,0.338164276
s24,p,s2401a,312.193,pros,1,pro,TRUE,3.25758955,FALSE,0.044568974,0.089231912,0.133800886,0.666900756
s24,p,s2401a,144.688,put,1,put,FALSE,4.756286556,FALSE,0.057761348,0.050020136,0.107781484,0.464088398
s24,p,s2402b,37.285,picked,1,pick,FALSE,3.867232388,FALSE,0.088122237,0.033422754,0.121544991,0.274982572
s24,p,s2402b,351.274,played,1,play,TRUE,5.696171396,FALSE,0.092744011,0.049513486,0.142257498,0.348055372
s24,p,s2402b,280.892,pulled,1,pull,FALSE,3.781760644,TRUE,0.079766549,0.045027877,0.124794426,0.360816415
s24,p,s2401b,546.363,pulls,1,pull,FALSE,4.116794925,TRUE,0.074671561,0.03775306,0.112424621,0.335807759
s24,p,s2403a,451.59,pool,1,pool,TRUE,4.754871902,FALSE,0.074619682,0.066879074,0.141498756,0.47264779
s24,p,s2403a,352.863,pissed,1,piss,FALSE,2.88949183,FALSE,0.093562437,0.054755305,0.148317742,0.369175691
s24,p,s2402a,48.628,pretty,2,pretty,TRUE,0.794351604,FALSE,0.079649257,0.024969555,0.104618811,0.238671751
s24,t,s2401b,270.903,traffic,2,traffic,TRUE,4.301780411,FALSE,0.041544823,0.092974314,0.134519136,0.691160501
s24,t,s2403a,598.608,tend,1,tend,FALSE,3.689733475,FALSE,0.05843037,0.031268854,0.089699224,0.348596707
s24,t,s2403b,422.88,turn,1,turn,TRUE,5.348626276,FALSE,0.078656915,0.055495836,0.134152752,0.413676467
s24,t,s2403b,484.965,type,1,type,FALSE,3.7215543,FALSE,0.044027834,0.037767006,0.08179484,0.461728467
s24,t,s2403a,283.48,tend,1,tend,FALSE,3.807928106,FALSE,0.031555841,0.043389282,0.074945123,0.578947368
s24,t,s2403a,16.242133,teacher,2,teacher,TRUE,4.573567763,FALSE,0.071879701,0.066709821,0.138589522,0.48134823
s24,t,s2402b,401.619,try,1,try,TRUE,5.754525112,TRUE,0.044380851,0.05774838,0.10212923,0.565444187
s24,t,s2401b,177.783184,tried,1,try,TRUE,3.772725619,TRUE,0.058824528,0.080148419,0.138972947,0.576719577
s24,t,s2403a,254.854,told,1,tell,FALSE,4.539704657,FALSE,0.059770305,0.037801268,0.097571573,0.387420914
s24,t,s2402a,324.181,try,1,try,TRUE,3.820480219,TRUE,0.059355925,0.073184374,0.132540299,0.552166962
s24,t,s2402b,291.574,town,1,town,FALSE,3.251315453,TRUE,0.038529008,0.035279574,0.073808582,0.477987421
s24,t,s2403a,141.795,times,1,time,FALSE,3.959144793,TRUE,0.039772196,0.047003504,0.086775699,0.541666667
s24,t,s2401b,71.531,team,1,team,TRUE,5.618166905,FALSE,0.052206768,0.033021916,0.085228685,0.387450734
s24,t,s2401a,342.044,talk,1,talk,FALSE,4.936881964,FALSE,0.045967955,0.052389948,0.098357903,0.532646048
s24,t,s2403a,322.328,turned,1,turn,TRUE,3.052873479,FALSE,0.099432714,0.044727169,0.144159883,0.31026086
s24,t,s2403b,137.329,traffic,2,traffic,TRUE,5.972750426,FALSE,0.038007617,0.062400627,0.100408243,0.62146916
s24,t,s2402a,229.296,treat,1,treat,TRUE,2.025660163,FALSE,0.042426422,0.093478351,0.135904772,0.68782243
s24,t,s2402b,286.454,talking,2,talk,FALSE,5.036676801,FALSE,0.050521638,0.02738809,0.077909729,0.351536204
s24,t,s2401a,487.254,team,1,team,TRUE,3.205444827,FALSE,0.01598176,0.048572016,0.064553777,0.752427184
s24,t,s2402a,70.109,tough,1,tough,FALSE,5.888282355,FALSE,0.083976939,0.039937101,0.123914041,0.322296821
s24,t,s2402b,442.828,team,1,team,TRUE,5.329772193,FALSE,0.069888338,0.059799431,0.129687769,0.461103091
s24,t,s2402a,181.957,times,1,time,FALSE,4.03945297,TRUE,0.048082563,0.044080778,0.092163341,0.47828971
s24,t,s2402b,511.964,talking,2,talk,FALSE,4.856439241,FALSE,0.060598288,0.028318191,0.088916479,0.3184808
s24,t,s2402a,278.155,times,1,time,FALSE,4.289061285,TRUE,0.067886118,0.056099405,0.123985523,0.452467383
s24,t,s2401b,91.167,team,1,team,TRUE,3.572951716,FALSE,0.048051582,0.040074209,0.088125792,0.454738716
s24,t,s2403b,233.245,told,1,tell,FALSE,4.150557316,FALSE,0.069483027,0.033539822,0.103022849,0.325557118
s24,t,s2403b,348.465,tended,2,tend,FALSE,3.135376135,FALSE,0.076082427,0.034670473,0.1107529,0.313043478
s24,t,s2402b,105.729,tests,1,test,FALSE,6.480276959,FALSE,0.086342115,0.074272787,0.160614903,0.462427746
s24,t,s2401a,129.061,tea,1,tea,TRUE,5.189409882,FALSE,0.064907081,0.070266382,0.135173463,0.519823789
s24,t,s2403b,344.215,tape,1,tape,FALSE,4.425650699,FALSE,0.065809694,0.06062854,0.126438235,0.479511128
s24,t,s2403a,332.196,talking,2,talk,FALSE,4.097969333,FALSE,0.028434072,0.028395298,0.05682937,0.499658861
s24,t,s2403a,597.294,town,1,town,FALSE,3.522080313,TRUE,0.063948403,0.03568328,0.099631683,0.358151939
s24,t,s2402a,261.139,trying,2,try,TRUE,4.25203061,TRUE,0.054874015,0.060848772,0.115722788,0.525814953
s24,t,s2401a,262.18,tickets,2,ticket,FALSE,5.621562063,FALSE,0.052051949,0.057459943,0.109511892,0.524691358
s24,t,s2403a,229.627,trouble,2,trouble,TRUE,5.430853939,FALSE,0.026049059,0.05669501,0.082744069,0.685185185
s24,t,s2402b,123.829,times,1,time,FALSE,4.237653672,TRUE,0.051526746,0.035566584,0.08709333,0.408373223
s24,t,s2402a,280.732,tables,2,table,FALSE,3.904160664,FALSE,0.062910172,0.04865193,0.111562102,0.436097286
s24,t,s2402a,183.856,try,1,try,TRUE,4.21644354,TRUE,0.054823601,0.06579438,0.120617981,0.545477375
s24,t,s2403b,518.264,trying,2,try,TRUE,5.3217055,TRUE,0.047767241,0.061398222,0.109165463,0.562432663
s24,t,s2401b,395.849,talking,2,talk,FALSE,4.571631861,FALSE,0.064237907,0.028712398,0.092950305,0.308900524
s24,t,s2403b,327.202,trying,2,try,TRUE,3.439504586,TRUE,0.04328505,0.074440033,0.117725083,0.632320919
s24,t,s2401a,136.224,type,1,type,FALSE,4.930321353,FALSE,0.047539837,0.053593003,0.10113284,0.529926804
s24,t,s2402a,106.868,talked,1,talk,FALSE,4.938421993,FALSE,0.080802973,0.035757637,0.11656061,0.306772908
s24,t,s2402b,18.447,tests,1,test,FALSE,5.676593136,FALSE,0.067697221,0.068238123,0.135935344,0.501989559
s24,t,s2402a,313.633,times,1,time,FALSE,5.182155352,TRUE,0.054321254,0.054902755,0.10922401,0.502661965
s25,k,s2503b,5.617321,quiet,2,quiet,TRUE,4.658317099,FALSE,0.056526248,0.074300018,0.130826266,0.567928906
s25,k,s2501b,25.778605,contract,2,contract,FALSE,3.902304311,FALSE,0.070005456,0.081100661,0.151106117,0.536713287
s25,k,s2501b,448.175625,court,1,court,TRUE,6.110717026,FALSE,0.061077318,0.101375755,0.162453074,0.624031008
s25,k,s2503a,420.434625,college,2,college,FALSE,3.000187512,FALSE,0.052710501,0.084750218,0.137460719,0.616541353
s25,k,s2502a,15.530246,cracks,1,crack,TRUE,1.778440016,FALSE,0.060126622,0.069291287,0.129417909,0.535407251
s25,k,s2502b,119.938271,close,1,close,TRUE,3.786328531,FALSE,0.092984132,0.064503889,0.157488021,0.409579653
s25,k,s2503a,171.499438,crime,1,crime,TRUE,3.202327452,TRUE,0.050885588,0.109040546,0.159926134,0.681818182
s25,k,s2501b,45.213966,crew,1,crew,TRUE,4.452012866,TRUE,0.064193683,0.100649354,0.164843037,0.610576923
s25,k,s2502a,107.20391,cases,2,case,FALSE,5.173036214,FALSE,0.072709469,0.068779227,0.141488696,0.486111111
s25,k,s2503b,159.970813,kids,1,kid,FALSE,4.740190176,FALSE,0.06022212,0.084467389,0.144689509,0.583783784
s25,k,s2503a,206.553461,crime,1,crime,TRUE,4.153219831,TRUE,0.051616812,0.099246277,0.150863089,0.657856589
s25,k,s2502a,366.462235,close,1,close,TRUE,4.546355206,FALSE,0.073648556,0.053883439,0.127531995,0.422509182
s25,k,s2503a,131.709688,kid,1,kid,FALSE,4.939533059,FALSE,0.058760739,0.113281012,0.17204175,0.658450704
s25,k,s2503b,190.156365,key,1,key,TRUE,6.395519384,FALSE,0.068257829,0.0860316,0.154289429,0.557598795
s25,k,s2502a,372.653,closer,2,closer,TRUE,4.409877197,FALSE,0.030893172,0.064660127,0.095553298,0.676691729
s25,k,s2502b,380.490105,kids,1,kid,FALSE,4.929608407,FALSE,0.055605184,0.07141502,0.127020204,0.56223355
s25,k,s2503a,164.726141,countries,2,country,FALSE,4.224690783,FALSE,0.058154958,0.043010438,0.101165395,0.425149701
s25,k,s2501b,138.313812,kids,1,kid,FALSE,4.84324827,FALSE,0.043997482,0.080308146,0.124305628,0.64605398
s25,k,s2503a,91.290086,care,1,care,FALSE,4.92539868,FALSE,0.068453232,0.076934163,0.145387395,0.529166667
s25,k,s2503a,462.904937,college,2,college,FALSE,4.947636687,FALSE,0.024288172,0.047542805,0.071830977,0.661870504
s25,k,s2503a,130.339688,care,1,care,FALSE,5.05572397,FALSE,0.050113546,0.080568848,0.130682394,0.61652412
s25,k,s2502b,11.179832,care,1,care,FALSE,5.140576783,FALSE,0.021128476,0.063703033,0.084831509,0.750935986
s25,k,s2503b,133.119023,kids,1,kid,FALSE,4.404089527,FALSE,0.044794666,0.100891603,0.145686269,0.692526508
s25,k,s2503a,12.66775,car,1,car,TRUE,5.792510615,FALSE,0.084809314,0.126608189,0.211417503,0.598853868
s25,k,s2503a,122.766563,kid,1,kid,FALSE,3.975042036,FALSE,0.07407152,0.092078683,0.166150204,0.55418941
s25,k,s2503a,502.366187,crushes,2,crush,TRUE,4.728643036,FALSE,0.022741913,0.091388798,0.114130711,0.800738007
s25,k,s2502b,100.040787,call,1,call,FALSE,6.151112769,FALSE,0.059060749,0.063352034,0.122412783,0.517527927
s25,k,s2501b,208.914749,couple,2,couple,FALSE,3.914897359,FALSE,0.087031598,0.042795788,0.129827386,0.329636062
s25,k,s2503a,90.008437,kids,1,kid,FALSE,5.561099663,FALSE,0.064818547,0.101165395,0.165983942,0.609489051
s25,k,s2503a,128.577542,care,1,care,FALSE,5.05572397,FALSE,0.029077479,0.079357286,0.108434765,0.731843575
s25,k,s2502b,424.209741,care,1,care,FALSE,6.09232145,FALSE,0.07455445,0.087540992,0.162095442,0.540058322
s25,k,s2501a,198.730267,careful,2,careful,FALSE,5.219533582,FALSE,0.052159289,0.068889627,0.121048916,0.569105691
s25,k,s2502b,520.875481,kid,1,kid,FALSE,5.558679739,FALSE,0.0533293,0.058744613,0.112073914,0.52415956
s25,k,s2503a,117.0335,common,2,common,FALSE,4.055925598,FALSE,0.038164191,0.090261341,0.128425532,0.702830189
s25,k,s2501a,181.078492,kids,1,kid,FALSE,3.551776465,FALSE,0.050461119,0.07971514,0.130176259,0.612363121
s25,k,s2502a,255.592494,kids,1,kid,FALSE,3.875396695,FALSE,0.030945816,0.057033875,0.087979691,0.648261825
s25,k,s2502a,254.482531,kids,1,kid,FALSE,3.875396695,FALSE,0.032220742,0.05168695,0.083907692,0.615997753
s25,k,s2502b,82.517499,kids,1,kid,FALSE,5.876971019,FALSE,0.051517346,0.094452123,0.145969469,0.647067661
s25,k,s2501a,325.14431,kids,1,kid,FALSE,3.592046686,FALSE,0.06790549,0.100382028,0.168287518,0.596491228
s25,k,s2502a,419.868167,closest,2,closest,TRUE,2.490622805,FALSE,0.069886431,0.084058165,0.153944596,0.546028682
s25,k,s2503b,85.391062,kids,1,kid,FALSE,5.036807985,FALSE,0.082335728,0.088377916,0.170713644,0.517696853
s25,k,s2501b,395.070062,kids,1,kid,FALSE,5.376464273,FALSE,0.037952601,0.064225634,0.102178234,0.628564724
s25,k,s2501a,169.414128,couple,2,couple,FALSE,4.902597641,FALSE,0.052429394,0.044286189,0.096715583,0.457901279
s25,k,s2503a,188.109555,crime,1,crime,TRUE,5.184547678,TRUE,0.050446069,0.092078683,0.142524752,0.64605398
s25,k,s2502b,376.518552,kids,1,kid,FALSE,3.129629896,FALSE,0.054972912,0.103666964,0.158639876,0.653473559
s25,k,s2502a,41.548661,kids,1,kid,FALSE,3.862249026,FALSE,0.073200749,0.082043792,0.155244541,0.528481013
s25,k,s2502b,515.055362,kids,1,kid,FALSE,2.797333209,FALSE,0.050997763,0.094452123,0.145449886,0.649379148
s25,k,s2503a,127.445875,kids,1,kid,FALSE,5.05572397,FALSE,0.030894821,0.106011642,0.136906463,0.774336283
s25,k,s2503b,96.651161,kids,1,kid,FALSE,2.966359366,FALSE,0.030716768,0.079774756,0.110491524,0.721998877
s25,k,s2503a,222.795232,countries,2,country,FALSE,4.467317108,FALSE,0.069391535,0.048462465,0.117854,0.411207637
s25,k,s2502a,195.260791,kids,1,kid,FALSE,5.51939737,FALSE,0.055023382,0.086465314,0.141488696,0.611111111
s25,k,s2502b,484.931341,carry,2,carry,FALSE,4.353066169,FALSE,0.048061781,0.066807599,0.11486938,0.581596238
s25,k,s2502a,446.676202,kids,1,kid,FALSE,5.187230736,FALSE,0.070407694,0.127883362,0.198291055,0.644927536
s25,k,s2502b,527.46076,kids,1,kid,FALSE,7.590233646,FALSE,0.047542197,0.058744613,0.106286811,0.552698993
s25,k,s2502b,416.596765,caring,2,caring,FALSE,2.560999158,FALSE,0.016916219,0.078326151,0.09524237,0.822387674
s25,k,s2501a,280.574028,couple,2,couple,FALSE,6.401571044,FALSE,0.045540431,0.034444814,0.079985245,0.430639599
s25,k,s2503a,204.550935,caught,1,catch,FALSE,4.153219831,FALSE,0.081471253,0.102759754,0.184231008,0.55777665
s25,k,s2501b,514.726812,car,1,car,TRUE,5.242463958,FALSE,0.047681578,0.056040014,0.103721592,0.540292653
s25,k,s2501a,231.976136,kids,1,kid,FALSE,4.337192755,FALSE,0.066651248,0.06396894,0.130620187,0.489732414
s25,k,s2503a,129.473681,kids,1,kid,FALSE,5.05572397,FALSE,0.039587774,0.086756186,0.12634396,0.686666667
s25,k,s2503a,253.479313,college,2,college,FALSE,3.835911226,FALSE,0.058154958,0.081174629,0.139329586,0.582608696
s25,k,s2501a,320.849042,clubs,1,club,TRUE,4.941263635,FALSE,0.055825735,0.092508928,0.148334663,0.623650105
s25,k,s2503b,90.76496,kids,1,kid,FALSE,2.912594495,FALSE,0.057308353,0.087595811,0.144904164,0.604508582
s25,k,s2502a,351.801731,kids,1,kid,FALSE,2.704217064,FALSE,0.05727846,0.066836573,0.124115032,0.538505057
s25,k,s2503a,165.100678,kids,1,kid,FALSE,4.224690783,FALSE,0.056337615,0.106011642,0.162349257,0.652985075
s25,k,s2502b,524.557063,kids,1,kid,FALSE,4.942106313,FALSE,0.034555655,0.056440903,0.090996558,0.620253165
s25,k,s2503b,60.499551,cut,1,cut,FALSE,3.886970777,TRUE,0.058090459,0.057093698,0.115184157,0.495673187
s25,k,s2501b,481.513438,kids,1,kid,FALSE,5.427012038,FALSE,0.026902696,0.071151928,0.098054624,0.725635619
s25,k,s2503a,500.156187,crushes,2,crush,TRUE,4.728643036,FALSE,0.048852998,0.10570778,0.154560778,0.683923706
s25,k,s2501a,358.190312,club,1,club,TRUE,4.295742334,FALSE,0.088842482,0.108255128,0.197097611,0.549246275
s25,k,s2502b,539.902393,kids,1,kid,FALSE,4.195821801,FALSE,0.053821057,0.081781716,0.135602773,0.60309767
s25,k,s2503b,121.95015,case,1,case,FALSE,3.820921071,FALSE,0.05105151,0.071171596,0.122223106,0.58230885
s25,k,s2502b,395.594934,kids,1,kid,FALSE,4.837602774,FALSE,0.06366817,0.06911131,0.132779479,0.520496917
s25,k,s2502a,455.581855,kids,1,kid,FALSE,4.722844183,FALSE,0.057996931,0.053164993,0.111161924,0.478266219
s25,p,s2503a,416.691687,put,1,put,FALSE,4.973892802,FALSE,0.077357572,0.04816537,0.125522942,0.383717663
s25,p,s2503a,434.224625,put,1,put,FALSE,3.652346685,FALSE,0.050501591,0.051160193,0.101661784,0.503239178
s25,p,s2503a,107.768714,problem,2,problem,TRUE,4.36436774,FALSE,0.059200258,0.041798876,0.100999134,0.413853805
s25,p,s2503a,122.406563,poor,1,poor,FALSE,3.975042036,FALSE,0.064379027,0.05209715,0.116476177,0.447277298
s25,p,s2502b,502.458236,parents,2,parent,FALSE,2.463394977,FALSE,0.08146558,0.072566875,0.154032456,0.471114187
s25,p,s2503a,255.233,pretty,2,pretty,TRUE,3.623188406,FALSE,0.094834329,0.047250903,0.142085233,0.332553232
s25,p,s2502b,481.170325,put,1,put,FALSE,5.723005844,FALSE,0.071098884,0.047226062,0.118324946,0.399121769
s25,p,s2503a,52.182312,paper,2,paper,FALSE,5.383701589,FALSE,0.065467685,0.068225738,0.133693424,0.510314843
s25,p,s2502a,430.297387,pretty,2,pretty,TRUE,2.772152069,FALSE,0.064138864,0.058194114,0.122332978,0.475702586
s25,p,s2501b,289.325049,put,1,put,FALSE,4.611420213,FALSE,0.051922628,0.041210759,0.093133388,0.442491787
s25,p,s2502b,225.951948,problem,2,problem,TRUE,6.118819493,FALSE,0.067123735,0.076022441,0.143146176,0.531082582
s25,p,s2501b,56.41075,place,1,place,TRUE,3.056523837,FALSE,0.036347642,0.054780688,0.09112833,0.601137842
s25,p,s2503b,99.63475,pushing,2,push,FALSE,4.68360414,TRUE,0.072950462,0.063350542,0.136301004,0.464784116
s25,p,s2502a,175.271629,paid,1,pay,FALSE,2.433294279,TRUE,0.065561874,0.02554657,0.091108445,0.280397391
s25,p,s2502a,389.074016,put,1,put,FALSE,4.468564764,FALSE,0.06485731,0.02945628,0.09431359,0.312322752
s25,p,s2503a,359.364375,put,1,put,FALSE,4.247996794,FALSE,0.074911791,0.04127236,0.116184152,0.355232273
s25,p,s2501b,394.786713,picked,1,pick,FALSE,5.376464273,FALSE,0.060620471,0.022038208,0.082658679,0.266616983
s25,p,s2501a,507.208923,places,2,place,TRUE,5.3537203,FALSE,0.070143869,0.036413089,0.106556958,0.341724176
s25,p,s2501a,310.031955,paper,2,paper,FALSE,5.449140448,FALSE,0.069159732,0.047238602,0.116398333,0.405835721
s25,p,s2503b,37.012547,pages,2,page,FALSE,2.605016915,FALSE,0.063565197,0.084467389,0.148032586,0.57059997
s25,p,s2503b,71.33075,push,1,push,FALSE,3.757049836,TRUE,0.093285204,0.089942127,0.183227331,0.490877243
s25,p,s2501b,413.04225,pretty,2,pretty,TRUE,6.578146739,FALSE,0.079510364,0.07367058,0.153180944,0.480938282
s25,p,s2502a,366.259359,pretty,2,pretty,TRUE,4.546355206,FALSE,0.064660127,0.042388305,0.107048432,0.395973154
s25,p,s2503b,69.32075,poor,1,poor,FALSE,3.521126761,FALSE,0.076594829,0.074300018,0.150894847,0.492395992
s25,p,s2502a,539.186899,person,2,persona,TRUE,5.32761225,FALSE,0.063026052,0.04669898,0.109725032,0.425600061
s25,p,s2502b,378.899937,put,1,put,FALSE,4.136749482,FALSE,0.070579301,0.03570751,0.106286811,0.33595429
s25,p,s2501b,376.580515,pain,1,pain,FALSE,5.32448475,FALSE,0.086893505,0.0818562,0.168749705,0.485074627
s25,p,s2502a,209.268973,parents,2,parent,FALSE,3.996577788,FALSE,0.08846886,0.062380801,0.150849662,0.413529606
s25,p,s2502b,513.923937,parents,2,parent,FALSE,3.437044234,FALSE,0.069427446,0.076022441,0.145449886,0.522671022
s25,p,s2502b,419.526884,parents,2,parent,FALSE,5.385941908,FALSE,0.076338576,0.064503889,0.140842465,0.457986082
s25,p,s2502b,319.98719,past,1,past,FALSE,1.742703735,FALSE,0.048694053,0.066807599,0.115501652,0.5784125
s25,p,s2501a,601.367563,pretty,2,pretty,TRUE,6.483066231,FALSE,0.048936772,0.033460676,0.082397448,0.406088742
s25,p,s2502a,169.21067,proud,1,proud,TRUE,3.937007874,FALSE,0.073961701,0.061901304,0.135863005,0.455615599
s25,p,s2501a,341.79438,paper,2,paper,FALSE,5.661372213,FALSE,0.069159732,0.054127564,0.123287296,0.439036024
s25,p,s2503a,133.285719,parent,2,parent,FALSE,3.260649383,FALSE,0.061623381,0.099348053,0.160971434,0.617178156
s25,p,s2501a,319.061551,places,2,place,TRUE,4.941263635,FALSE,0.088572378,0.062000664,0.150573042,0.411764706
s25,p,s2502b,416.903113,parent,2,parent,FALSE,2.560999158,FALSE,0.07455445,0.065655744,0.140210194,0.468266553
s25,p,s2501a,145.511768,person,2,persona,TRUE,5.419122074,FALSE,0.07577859,0.034444814,0.110223404,0.3125
s25,p,s2503a,422.0145,put,1,put,FALSE,5.262497419,FALSE,0.067321882,0.04030803,0.107629913,0.374505836
s25,p,s2503a,161.026063,planning,2,plan,TRUE,4.429297006,FALSE,0.070876355,0.075722601,0.146598956,0.516528926
s25,p,s2501b,33.506139,projects,2,project,TRUE,1.545067892,FALSE,0.075386753,0.052262035,0.127648788,0.409420536
s25,p,s2501a,546.270388,place,1,place,TRUE,2.899038099,FALSE,0.070587798,0.062984802,0.1335726,0.471539838
s25,p,s2502a,234.238256,pictures,2,picture,FALSE,5.602211604,FALSE,0.040547521,0.038765212,0.079312733,0.488764045
s25,p,s2501b,264.175437,pretty,2,pretty,TRUE,5.359898716,FALSE,0.075698066,0.057589394,0.133287461,0.432069108
s25,p,s2502b,209.0145,picture,2,picture,FALSE,6.770832158,FALSE,0.070579301,0.040314931,0.110894231,0.363543984
s25,p,s2501b,56.811552,park,1,park,TRUE,3.056523837,TRUE,0.073439686,0.059174423,0.13261411,0.446215139
s25,p,s2502a,257.828214,pretty,2,pretty,TRUE,4.644936978,FALSE,0.047231178,0.077530424,0.124761602,0.621428571
s25,p,s2502a,53.147689,pay,1,pay,FALSE,2.157653716,TRUE,0.080987198,0.070407694,0.151394892,0.465059903
s25,p,s2503b,293.56635,price,1,price,TRUE,3.892147981,FALSE,0.083470628,0.027373691,0.110844319,0.246956191
s25,p,s2503b,160.523241,put,1,put,FALSE,4.740190176,FALSE,0.070956941,0.073517912,0.144474853,0.508863035
s25,p,s2502b,508.131275,parents,2,parent,FALSE,4.364255006,FALSE,0.082097852,0.049529772,0.131627624,0.376287061
s25,p,s2502b,274.843063,pack,1,pack,FALSE,5.491840041,TRUE,0.057276622,0.049529772,0.106806394,0.463734146
s25,p,s2501a,273.518288,places,2,place,TRUE,3.650297977,FALSE,0.077476761,0.057079977,0.134556737,0.424207498
